uav_count,baseline,metric,mean_diff,t_stat,p_value,effect_size_dz,significant_p_lt_0_05
24,gpsr,avg_delivery_latency_steps,-3.417757680557603,-4.13869816305912,0.0016476676038445093,-1.1947392492683964,True
24,gpsr,transmission_attempts,-36.25,-5.753325868712446,0.00012774436182044682,-1.6608421195183842,True
24,gpsr,avg_success_rate,0.26566218304628225,10.266076447027041,5.683171263789263e-07,2.96356100010617,True
24,aodv,packet_delivery_ratio,0.024999999999999998,1.1055415967851332,0.29251845539577304,0.3191423692521127,False
24,aodv,avg_delivery_latency_steps,-2.4706159291201857,-2.1396395198554803,0.055640138720913286,-0.6176607263786615,False
24,aodv,transmission_attempts,-32.25,-2.781086183489273,0.01786916466580706,-0.8028304283385402,True
24,aodv,avg_success_rate,0.19293163270787586,5.555082674792187,0.00017144752081419751,1.6036142388309478,True
24,slar-geo,packet_delivery_ratio,0.004166666666666652,0.2093435004847746,0.8380066197143605,0.060432263178991585,False
24,slar-geo,avg_delivery_latency_steps,-3.417757680557603,-4.13869816305912,0.0016476676038445093,-1.1947392492683964,True
24,slar-geo,transmission_attempts,-36.25,-5.753325868712446,0.00012774436182044682,-1.6608421195183842,True
24,slar-geo,avg_success_rate,0.26566218304628225,10.266076447027041,5.683171263789263e-07,2.96356100010617,True
28,slar-default,packet_delivery_ratio,0.020833333333333332,0.8902287372416997,0.3923973697870645,0.25698690054341794,False
28,slar-default,avg_delivery_latency_steps,-0.5875243664717349,-0.8566506776305071,0.40991225272683873,-0.24729374966572426,False
28,slar-default,transmission_attempts,-8.583333333333334,-1.3466118130438094,0.20519561040494555,-0.38873334637738666,False
28,slar-default,avg_success_rate,0.1436183954644453,4.864640611667718,0.0004989575896999264,1.4043007833285712,True
28,gpsr,packet_delivery_ratio,0.07916666666666666,3.1706725717049413,0.008907936341106234,0.9152943313930054,True
28,gpsr,avg_delivery_latency_steps,-1.6671287593984967,-1.590335633356891,0.14006644543279062,-0.4590903530102275,False
28,gpsr,transmission_attempts,-41.0,-4.291898007957429,0.0012731030279056724,-1.2389642351143202,True
28,gpsr,avg_success_rate,0.3289641542010578,7.690604798347349,9.48537358002941e-06,2.2200863752784348,True
28,aodv,packet_delivery_ratio,0.07916666666666665,2.500708561005583,0.029469236439576052,0.7218923804306874,True
28,aodv,avg_delivery_latency_steps,-2.073915581752269,-2.198433511897437,0.050223326220790884,-0.6346330899447399,False
28,aodv,transmission_attempts,-38.75,-4.736677645790248,0.0006127168926865314,-1.367361056930741,True
28,aodv,avg_success_rate,0.27138757549611375,5.979988868702782,9.186625467535492e-05,1.7262740915482584,True
28,slar-geo,packet_delivery_ratio,0.07916666666666666,3.1706725717049413,0.008907936341106234,0.9152943313930054,True
28,slar-geo,avg_delivery_latency_steps,-1.6671287593984967,-1.590335633356891,0.14006644543279062,-0.4590903530102275,False
28,slar-geo,transmission_attempts,-41.0,-4.291898007957429,0.0012731030279056724,-1.2389642351143202,True
28,slar-geo,avg_success_rate,0.3289641542010578,7.690604798347349,9.48537358002941e-06,2.2200863752784348,True
32,slar-default,packet_delivery_ratio,-0.020833333333333343,-1.1639071281488338,0.26908579519789627,-0.33599104687422676,False
32,slar-default,avg_delivery_latency_steps,-0.8733883319409635,-1.819002221096821,0.09621184857869718,-0.5251007110033884,False
32,slar-default,transmission_attempts,-6.166666666666667,-1.5551011186802937,0.14820537817896554,-0.4489190247435778,False
32,slar-default,avg_success_rate,0.09112624615298637,2.9490983599650953,0.01323071043444652,0.8513313659962657,True
32,gpsr,packet_delivery_ratio,0.024999999999999994,1.593255013631382,0.13940998388207396,0.4599331055038997,False
32,gpsr,avg_delivery_latency_steps,-3.048973127262601,-5.172004133660996,0.0003075440496941296,-1.4930289894095168,True
32,gpsr,transmission_attempts,-41.666666666666664,-5.011494058334251,0.00039530302311374,-1.446693721810745,True
32,gpsr,avg_success_rate,0.29523862033913567,9.306941002341388,1.5080165790856021e-06,2.686682446516883,True
32,aodv,packet_delivery_ratio,0.029166666666666674,1.074325643771523,0.3056778866072833,0.31013109981440334,False
32,aodv,avg_delivery_latency_steps,-4.118278385915771,-5.89490055429567,0.00010388293166665187,-1.7017112109343393,True
32,aodv,transmission_attempts,-53.166666666666664,-7.143617726284368,1.8841283366405025e-05,-2.062184808629031,True
32,aodv,avg_success_rate,0.31938459521893414,8.615717019240952,3.205835870320033e-06,2.487143270160202,True
32,slar-geo,packet_delivery_ratio,0.024999999999999994,1.593255013631382,0.13940998388207396,0.4599331055038997,False
32,slar-geo,avg_delivery_latency_steps,-3.048973127262601,-5.172004133660996,0.0003075440496941296,-1.4930289894095168,True
32,slar-geo,transmission_attempts,-41.666666666666664,-5.011494058334251,0.00039530302311374,-1.446693721810745,True
32,slar-geo,avg_success_rate,0.29523862033913567,9.306941002341388,1.5080165790856021e-06,2.686682446516883,True
